195786	524
7965	525
186294	526
194007	527
173938	528
190260	529
191545	530
196866	531
189736	532
5283	533
108179	534
24106	535
129131	536
189904	537
175293	538
192945	539
163954	540
127407	541
141535	542
176772	543
189388	544
182271	545
179750	546
164686	547
174838	548
198128	549
179327	550
28230	551
195115	552
173448	553
8220	554
138092	555
99026	556
24198	557
111822	558
125340	559
189321	560
179045	561
192270	562
130170	563
189069	564
176672	565
193836	566
170766	567
107151	568
11	569
173881	570
180265	571
128759	572
138581	573
82638	574
122704	575
176253	576
140680	577
27363	578
27487	579
185469	580
172380	581
155336	582
161835	583
166163	584
180338	585
2106	586
138556	587
8631	588
27784	589
170926	590
183279	591
194117	592
156959	593
152955	594
117311	595
137911	596
179642	597
166762	598
170609	599
149661	600
197583	601
197580	602
115406	603
135587	604
28226	605
28038	606
149207	607
3812	608
192154	609
188603	610
191871	611
169587	612
184197	613
164429	614
197942	615
100521	616
193742	617
13500	618
102546	619
192893	620
167420	621
174497	622
27438	623
144619	624
27758	625
170774	626
177681	627
96221	628
165572	629
168906	630
103564	631
146132	632
162531	633
2984	634
187961	635
174375	636
25354	637
176969	638
176233	639
174095	640
64150	641
10451	642
4963	643
109687	644
108430	645
128474	646
31772	647
81637	648
91457	649
5991	650
195996	651
94053	652
119897	653
33557	654
53726	655
7144	656
11693	657
17884	658
67147	659
56802	660
73579	661
80511	662
150126	663
14048	664
120594	665
132365	666
19510	667
20937	668
53963	669
57235	670
101606	671
187927	672
10750	673
28673	674
6475	675
5781	676
78676	677
14725	678
117298	679
39809	680
117777	681
141104	682
91796	683
101034	684
186477	685
7714	686
108988	687
122537	688
191081	689
11856	690
284	691
82837	692
142143	693
50388	694
141133	695
76092	696
162791	697
124637	698
133136	699
172753	700
167066	701
685	702
139265	703
150812	704
108842	705
168341	706
20935	707
149224	708
4424	709
154333	710
162670	711
5767	712
160421	713
150525	714
163456	715
167601	716
159913	717
2	718
27625	719
153322	720
170530	721
138703	722
163088	723
62775	724
145954	725
15399	726
156754	727
128067	728
3528	729
1270	730
160413	731
41950	732
38759	733
22088	734
128	735
8	736
122566	737
151981	738
62	739
130318	740
6253	741
11	742
3460	743
89841	744
148785	745
54005	746
172970	747
84503	748
102391	749
183493	750
130168	751
1012	752
139094	753
124341	754
152096	755
231	756
81980	757
58477	758
80064	759
374	760
99661	761
36278	762
59845	763
15648	764
2172	765
9	766
9	767
78862	768
49670	769
156980	770
177729	771
80462	772
165901	773
1616	774
3	775
135273	776
2376	777
71340	778
168796	779
26263	780
693	781
16570	782
17613	783
5009	784
31569	785
2649	786
3089	787
11893	788
9504	789
185543	790
1534	791
11351	792
20394	793
1592	794
47972	795
124356	796
67925	797
301	798
11796	799
173	800
95443	801
154837	802
21310	803
165424	804
2355	805
80402	806
4316	807
4329	808
52136	809
136013	810
162672	811
85942	812
31710	813
41694	814
106058	815
55595	816
33206	817
131886	818
187394	819
185617	820
22710	821
29	822
102568	823
107452	824
6111	825
1383	826
51319	827
17510	828
475	829
50390	830
2091	831
2402	832
4225	833
23859	834
153301	835
50846	836
9085	837
162481	838
106078	839
134638	840
170185	841
1341	842
76106	843
9511	844
10813	845
158999	846
147563	847
187478	848
188073	849
50635	850
6972	851
151816	852
154892	853
1368	854
73920	855
172218	856
42306	857
22180	858
18584	859
2066	860
2358	861
784	862
7	863
980	864
226	865
26690	866
401	867
20317	868
60014	869
68358	870
143241	871
96394	872
132176	873
117994	874
102126	875
121680	876
140300	877
110960	878
136165	879
137235	880
98270	881
125832	882
136591	883
26902	884
113393	885
92201	886
3231	887
181029	888
47513	889
123667	890
18497	891
22995	892
13917	893
2643	894
8	895
3199	896
24001	897
10175	898
38142	899
6449	900
6150	901
6444	902
23953	903
880	904
59553	905
4233	906
56501	907
154033	908
119453	909
7237	910
16304	911
8	912
153609	913
4857	914
3624	915
26	916
13094	917
51553	918
71756	919
18039	920
25559	921
45365	922
352	923
150405	924
166	925
72796	926
246	927
22817	928
63803	929
83820	930
861	931
61975	932
15	933
28550	934
7197	935
9899	936
4899	937
1830	938
271	939
22262	940
15446	941
26575	942
158447	943
1	944
31918	945
41789	946
14933	947
93049	948
191612	949
46	950
99905	951
27	952
381	953
16935	954
136776	955
2100	956
153805	957
142667	958
239	959
151249	960
3168	961
176541	962
87346	963
178934	964
104872	965
3031	966
183668	967
74646	968
52448	969
307	970
9	971
103	972
6760	973
53410	974
6407	975
34344	976
1540	977
9	978
90137	979
166260	980
92977	981
198258	982
48467	983
421	984
14	985
138670	986
106338	987
14944	988
24899	989
597	990
13368	991
16776	992
20773	993
43763	994
5341	995
72046	996
152498	997
7373	998
2698	999
27370	1000
30840	1001
13364	1002
79833	1003
49072	1004
80442	1005
135	1006
88503	1007
24667	1008
5155	1009
125103	1010
11644	1011
115594	1012
45218	1013
229	1014
20	1015
144058	1016
89478	1017
108532	1018
14526	1019
5000	1020
17214	1021
2596	1022
20	1023
35733	1024
186293	1025
6	1026
106508	1027
11	1028
59920	1029
1	1030
255	1031
17975	1032
197125	1033
27355	1034
51935	1035
135694	1036
3861	1037
60235	1038
1415	1039
183531	1040
4143	1041
187335	1042
58401	1043
66957	1044
38	1045
186541	1046
14793	1047
7	1048
4072	1049
18185	1050
12090	1051
79813	1052
19424	1053
177724	1054
87620	1055
5875	1056
3796	1057
147749	1058
143384	1059
143205	1060
41930	1061
64092	1062
6	1063
5953	1064
125873	1065
13	1066
83068	1067
69714	1068
5674	1069
126810	1070
817	1071
296	1072
101602	1073
123958	1074
7	1075
158	1076
142551	1077
5570	1078
8322	1079
27549	1080
