119	9676	15	141.52
900	127	9	23.97
2438	676	8	86.34
344	307	5	19.11
940	142	5	11.99
15614	116	3	18.68
1935	122	10	37.66
14591	114	6	45.72
8	641	4	20.92
12097	14	5	5.03
8637	14	7	5.92
741	1889	3	25.26
261	126	14	12.29
107	6623	7	33.14
895	231	3	11.94
107	4246	5	14.86
1298	123	11	35.59
116	3984	23	160.6
115	3580	5	16.87
334	1344	3	17.5
237	969	3	12.69
241	1463	4	22.41
688	189	3	7.75
2663	14	35	43.64
625	484	3	16.07
131	12194	4	28.41
442	2816	5	46.2
5612	127	4	19.5
393	14950	4	51.39
101	8866	4	10.56
6091	151	16	155.88
131	11386	3	18.83
1011	147	9	34.81
438	1670	6	50.67
275	214	41	248.26
337	131	45	167.61
2699	112	3	4.8
108	7113	3	9.62
482	1097	4	27.86
1529	247	7	48.33
11571	149	3	22.17
5920	102	9	29.43
111	1775	7	15.6
152	14418	3	25.36
647	758	3	18.97
2723	157	34	324.37
110	3153	9	34.98
109	2758	15	68.12
232	4651	3	22.33
417	433	9	57.46
383	1189	3	17.86
893	2	3	4.11
1499	149	11	56.72
171	4489	10	83.77
9937	102	4	11.57
3608	971	5	57.15
137	109	98	35.05
329	321	3	8.62
330	451	3	11.29
45398	8478	3	69.55
140	3508	10	64.6
21983	116	3	21.77
114	6789	3	11.07
119	3292	3	7.35
5768	162	3	18.29
244	668	6	29.56
1234	181	6	28.69
4391	14	11	3.88
176	925	5	19.07
118	1279	4	4.91
102	11566	4	13.22
11018	113	4	21.91
11370	114	3	15.17
103	8668	4	11.44
102	9599	4	11.57
108	23428	6	55.04
106	9072	4	17.34
2145	14	59	110
139	1716	4	12.14
140	2096	3	8.67
137	974	3	4.44
11768	138	8	76.4
3001	119	9	39.56
8278	1	6	35.49
101	25012	5	36.68
788	500	10	83.51
125	3510	3	8.94
109	14085	3	15.76
6481	101	3	4.23
559	101	48	79.09
7240	12	3	15.04
397	1539	3	19.66
26845	14	3	5.87
978	128	10	30.05
1722	345	3	19.38
104	880	15	20.01
1211	153	3	7.69
163	181	18	26.78
105	2216	11	33.44
101	3795	5	5.89
998	2475	5	53.07
547	106	31	74.15
1572	104	27	92.11
5120	124	3	11.19
104	6800	4	11.52
106	6520	3	8.89
102	5930	12	47.06
103	4815	9	27.91
10558	1205	3	40.8
10971	21	3	14.19
103	571	55	121.57
165	149	17	9.74
228	1609	5	30.24
102	3295	7	10.45
103	2183	8	9.88
10975	107	3	12.75
5575	148	3	16.34
43988	525	3	50.93
1583	848	3	24.96
3657	110	3	6.34
1612	113	7	15.18
914	132	4	6.08
2414	632	4	36.73
7204	141	5	33.94
23422	14	5	14.92
278	1030	40	403.93
156	2206	3	11.32
5360	2781	7	107.68
101	16719	3	10.86
125	2094	4	9.75
7465	113	7	39.78
1104	107	7	7.27
6564	252	3	25.73
433	118	50	189.83
136	13752	7	66.52
661	101	50	100.58
128	1038	9	25.97
223	6004	6	56.8
101	6330	5	11.26
102	4221	5	7.11
5978	14	9	5.09
7954	113	5	25.6
132	687	9	21.57
135	285	19	37.6
158	699	3	5.31
3703	14	19	15.66
165	1821	7	36.87
16462	14	6	13.45
164	3802	3	15.42
258	1461	4	23.26
133	254	36	97.27
158	372	67	422.91
255	732	3	11.86
103	3577	7	13.54
871	1187	3	23.35
361	1258	5	34.62
102	6895	8	27.74
106	5557	5	17.94
9465	14	10	17.66
515	334	5	25.15
21996	11224	3	63.59
198	15588	3	30.34
125	697	8	13.96
112	11385	4	22.14
1068	106	6	4.66
16955	14	8	26.07
109	9253	5	26.48
5124	1518	3	36.22
478	450	5	28.25
138	6641	11	92.42
354	189	5	10.62
108	3250	8	26.56
110	3993	21	133.53
330	894	3	15.38
136	436	5	4.73
7968	123	3	14.26
101	9697	3	6.89
886	250	3	12.77
106	8830	6	31.46
13096	113	3	16
117	6104	3	11.37
27744	14	4	11.31
116	397	21	36.44
3402	151	11	78.65
3303	111	8	30.01
18139	14	4	6.1
114	430	13	13.92
150	270	40	158.93
1706	158	3	9.93
115	2410	6	17.23
102	10163	3	7.31
1941	237	3	16.72
1458	193	3	12.01
409	179	5	11.42
209	7046	6	57.59
101	12147	3	8.48
111	2289	5	10.55
10266	102	3	7.31
5951	115	5	23.01
28213	14	3	5.87
111	433	16	19.72
1026	131	4	6.18
119	40774	3	30.76
891	606	3	19.63
1468	107	8	13.64
2818	14	50	112.13
3268	3476	4	53.93
6816	113	3	10.88
3388	1799	5	62.66
166	817	3	6.78
168	553	3	4.81
5082	14	32	96.82
1359	252	3	14.93
115	4150	4	13.1
102	8679	3	6.05
980	109	10	17.03
101	8299	10	44.86
8175	101	3	5.71
20518	2078	3	49.65
8303	110	4	18.33
101	10787	4	12.51
6092	1017	3	35.25
3635	115	3	7.35
11405	101	4	13.11
101	9139	3	6.56
102	11119	3	8.11
120	217	35	44.73
118	959	12	31.66
1201	132	3	4.35
849	153	3	6.02
4803	14	16	16.51
1325	375	4	26.65
6856	104	3	7.21
1600	1424	3	27.88
1947	101	9	8.59
8311	14	16	42.51
122	10257	3	15.99
12630	104	8	51.78
2782	112	4	8.53
3197	115	5	15.61
1189	12	3	3.95
